Sample	Species	RelativeAbundance	Type	Sample_type	Sampling place specific details	Location	Sampling_day	Individual
SL345982	Moraxella_osloensis	5.931057911411993	Skin	Right palm	residence 2 right palm day 8 night	Residence 2	Day 8 night	Subject_2
SL345982	Xanthomonas_campestris	0.0865122880556903	Skin	Right palm	residence 2 right palm day 8 night	Residence 2	Day 8 night	Subject_2
SL345984	Brevundimonas_diminuta	0.12785226786677328	Skin	Right palm	residence 2 right palm day 2 night	Residence 2	Day 2 night	Subject_2
SL345984	Chryseobacterium_taklimakanense	0.1343611105945363	Skin	Right palm	residence 2 right palm day 2 night	Residence 2	Day 2 night	Subject_2
SL345984	Cutibacterium_acnes	25.6155505551113	Skin	Right palm	residence 2 right palm day 2 night	Residence 2	Day 2 night	Subject_2
SL345984	Dermacoccus_nishinomiyaensis	21.709780001115803	Skin	Right palm	residence 2 right palm day 2 night	Residence 2	Day 2 night	Subject_2
SL345984	Gordonia_bronchialis	1.0804678928086586	Skin	Right palm	residence 2 right palm day 2 night	Residence 2	Day 2 night	Subject_2
SL345984	Janibacter_indicus	0.42330723597344394	Skin	Right palm	residence 2 right palm day 2 night	Residence 2	Day 2 night	Subject_2
SL345984	Micrococcus_luteus	5.0436557380097815	Skin	Right palm	residence 2 right palm day 2 night	Residence 2	Day 2 night	Subject_2
SL345984	Minor/Unclassified	41.15494765030777	Skin	Right palm	residence 2 right palm day 2 night	Residence 2	Day 2 night	Subject_2
SL345984	Moraxella_osloensis	4.64638387294739	Skin	Right palm	residence 2 right palm day 2 night	Residence 2	Day 2 night	Subject_2
SL345984	Xanthomonas_campestris	0.06369367526453797	Skin	Right palm	residence 2 right palm day 2 night	Residence 2	Day 2 night	Subject_2
SL345996	Brevundimonas_diminuta	0.28499639801099924	Skin	Left palm	residence 2 left palm day 6 night	Residence 2	Day 6 night	Subject_2
SL345996	Chryseobacterium_taklimakanense	0.05657758332894067	Skin	Left palm	residence 2 left palm day 6 night	Residence 2	Day 6 night	Subject_2
SL345996	Cutibacterium_acnes	31.967740235095672	Skin	Left palm	residence 2 left palm day 6 night	Residence 2	Day 6 night	Subject_2
SL345996	Dermacoccus_nishinomiyaensis	16.878393337198883	Skin	Left palm	residence 2 left palm day 6 night	Residence 2	Day 6 night	Subject_2
SL345996	Gordonia_bronchialis	0.20944248238539528	Skin	Left palm	residence 2 left palm day 6 night	Residence 2	Day 6 night	Subject_2
SL345996	Janibacter_indicus	0.23123012317045316	Skin	Left palm	residence 2 left palm day 6 night	Residence 2	Day 6 night	Subject_2
SL345996	Micrococcus_luteus	2.5853495686398538	Skin	Left palm	residence 2 left palm day 6 night	Residence 2	Day 6 night	Subject_2
SL345996	Minor/Unclassified	38.701526891922754	Skin	Left palm	residence 2 left palm day 6 night	Residence 2	Day 6 night	Subject_2
SL345996	Moraxella_osloensis	9.000755539156255	Skin	Left palm	residence 2 left palm day 6 night	Residence 2	Day 6 night	Subject_2
SL345996	Xanthomonas_campestris	0.08398784109078769	Skin	Left palm	residence 2 left palm day 6 night	Residence 2	Day 6 night	Subject_2
SL346087	Brevundimonas_diminuta	0.3268249187325793	Skin	Left palm	residence 2 left palm day 9 day	Residence 2	Day 9 day	Subject_2
SL346087	Chryseobacterium_taklimakanense	0.07301781213359451	Skin	Left palm	residence 2 left palm day 9 day	Residence 2	Day 9 day	Subject_2
SL346087	Cutibacterium_acnes	7.724442010517373	Skin	Left palm	residence 2 left palm day 9 day	Residence 2	Day 9 day	Subject_2
SL346087	Dermacoccus_nishinomiyaensis	32.806411525580806	Skin	Left palm	residence 2 left palm day 9 day	Residence 2	Day 9 day	Subject_2
SL346087	Gordonia_bronchialis	0.2717105124586642	Skin	Left palm	residence 2 left palm day 9 day	Residence 2	Day 9 day	Subject_2
SL346087	Janibacter_indicus	0.2699552765900682	Skin	Left palm	residence 2 left palm day 9 day	Residence 2	Day 9 day	Subject_2
SL346087	Micrococcus_luteus	4.244160330265181	Skin	Left palm	residence 2 left palm day 9 day	Residence 2	Day 9 day	Subject_2
SL346087	Minor/Unclassified	46.02263552176141	Skin	Left palm	residence 2 left palm day 9 day	Residence 2	Day 9 day	Subject_2
SL346087	Moraxella_osloensis	8.10111562791808	Skin	Left palm	residence 2 left palm day 9 day	Residence 2	Day 9 day	Subject_2
SL346087	Xanthomonas_campestris	0.159726464042238	Skin	Left palm	residence 2 left palm day 9 day	Residence 2	Day 9 day	Subject_2
SL346088	Brevundimonas_diminuta	0.26108609515265485	Skin	Left palm	residence 4 left palm day 6 night	Residence 4	Day 6 night	Subject_4
SL346088	Chryseobacterium_taklimakanense	1.7752704311371048	Skin	Left palm	residence 4 left palm day 6 night	Residence 4	Day 6 night	Subject_4
SL346088	Cutibacterium_acnes	36.73205320635578	Skin	Left palm	residence 4 left palm day 6 night	Residence 4	Day 6 night	Subject_4
SL346088	Dermacoccus_nishinomiyaensis	1.0219162799256998	Skin	Left palm	residence 4 left palm day 6 night	Residence 4	Day 6 night	Subject_4
SL346088	Gordonia_bronchialis	0.0836740679398927	Skin	Left palm	residence 4 left palm day 6 night	Residence 4	Day 6 night	Subject_4
SL346088	Janibacter_indicus	0.6883701671756121	Skin	Left palm	residence 4 left palm day 6 night	Residence 4	Day 6 night	Subject_4
SL346088	Micrococcus_luteus	9.832709372070688	Skin	Left palm	residence 4 left palm day 6 night	Residence 4	Day 6 night	Subject_4
SL346088	Minor/Unclassified	45.89968313119288	Skin	Left palm	residence 4 left palm day 6 night	Residence 4	Day 6 night	Subject_4
SL346088	Moraxella_osloensis	2.046132877870366	Skin	Left palm	residence 4 left palm day 6 night	Residence 4	Day 6 night	Subject_4
SL346088	Xanthomonas_campestris	1.6591043711793156	Skin	Left palm	residence 4 left palm day 6 night	Residence 4	Day 6 night	Subject_4
SL346089	Brevundimonas_diminuta	0.07994755440431077	Skin	Left palm	residence 4 left palm day 7 night	Residence 4	Day 7 night	Subject_4
SL346089	Chryseobacterium_taklimakanense	0.28461329367934635	Skin	Left palm	residence 4 left palm day 7 night	Residence 4	Day 7 night	Subject_4
SL346089	Cutibacterium_acnes	13.250907404742488	Skin	Left palm	residence 4 left palm day 7 night	Residence 4	Day 7 night	Subject_4
SL346089	Dermacoccus_nishinomiyaensis	0.49167745958651127	Skin	Left palm	residence 4 left palm day 7 night	Residence 4	Day 7 night	Subject_4
SL346089	Gordonia_bronchialis	0.04257207272029548	Skin	Left palm	residence 4 left palm day 7 night	Residence 4	Day 7 night	Subject_4
SL346089	Janibacter_indicus	0.16129419101069695	Skin	Left palm	residence 4 left palm day 7 night	Residence 4	Day 7 night	Subject_4
SL346089	Micrococcus_luteus	1.8256024048224364	Skin	Left palm	residence 4 left palm day 7 night	Residence 4	Day 7 night	Subject_4
SL346089	Minor/Unclassified	77.3424633440463	Skin	Left palm	residence 4 left palm day 7 night	Residence 4	Day 7 night	Subject_4
SL346089	Moraxella_osloensis	3.9544059097232216	Skin	Left palm	residence 4 left palm day 7 night	Residence 4	Day 7 night	Subject_4
SL346089	Xanthomonas_campestris	2.5665163652643868	Skin	Left palm	residence 4 left palm day 7 night	Residence 4	Day 7 night	Subject_4
SL346090	Brevundimonas_diminuta	0.07005459427001733	Skin	Left palm	residence 4 left palm day 5 night	Residence 4	Day 5 night	Subject_4
SL346090	Chryseobacterium_taklimakanense	0.142524864204518	Skin	Left palm	residence 4 left palm day 5 night	Residence 4	Day 5 night	Subject_4
SL346090	Cutibacterium_acnes	28.307232532939462	Skin	Left palm	residence 4 left palm day 5 night	Residence 4	Day 5 night	Subject_4
SL346090	Dermacoccus_nishinomiyaensis	0.6501618502695203	Skin	Left palm	residence 4 left palm day 5 night	Residence 4	Day 5 night	Subject_4
SL346090	Gordonia_bronchialis	0.21395984456852585	Skin	Left palm	residence 4 left palm day 5 night	Residence 4	Day 5 night	Subject_4
SL346090	Janibacter_indicus	0.3854728167468441	Skin	Left palm	residence 4 left palm day 5 night	Residence 4	Day 5 night	Subject_4
SL346090	Micrococcus_luteus	5.700304375133725	Skin	Left palm	residence 4 left palm day 5 night	Residence 4	Day 5 night	Subject_4
SL346090	Minor/Unclassified	59.26687694548164	Skin	Left palm	residence 4 left palm day 5 night	Residence 4	Day 5 night	Subject_4
SL346090	Moraxella_osloensis	2.217245163472223	Skin	Left palm	residence 4 left palm day 5 night	Residence 4	Day 5 night	Subject_4
SL346090	Xanthomonas_campestris	3.046167012913512	Skin	Left palm	residence 4 left palm day 5 night	Residence 4	Day 5 night	Subject_4
SL346094	Brevundimonas_diminuta	0.10570901588551349	Skin	Left palm	residence 4 left palm day 7 day	Residence 4	Day 7 day	Subject_4
SL346094	Chryseobacterium_taklimakanense	0.42925150726476097	Skin	Left palm	residence 4 left palm day 7 day	Residence 4	Day 7 day	Subject_4
SL346094	Cutibacterium_acnes	55.15400710072976	Skin	Left palm	residence 4 left palm day 7 day	Residence 4	Day 7 day	Subject_4
SL346094	Dermacoccus_nishinomiyaensis	1.5208975788990224	Skin	Left palm	residence 4 left palm day 7 day	Residence 4	Day 7 day	Subject_4
SL346094	Gordonia_bronchialis	0.08806654564806916	Skin	Left palm	residence 4 left palm day 7 day	Residence 4	Day 7 day	Subject_4
SL346094	Janibacter_indicus	0.5184844972260496	Skin	Left palm	residence 4 left palm day 7 day	Residence 4	Day 7 day	Subject_4
SL346094	Micrococcus_luteus	8.168026303319262	Skin	Left palm	residence 4 left palm day 7 day	Residence 4	Day 7 day	Subject_4
SL346094	Minor/Unclassified	33.29382003222302	Skin	Left palm	residence 4 left palm day 7 day	Residence 4	Day 7 day	Subject_4
SL346094	Moraxella_osloensis	0.5836595732271869	Skin	Left palm	residence 4 left palm day 7 day	Residence 4	Day 7 day	Subject_4
SL346094	Xanthomonas_campestris	0.13807784557735348	Skin	Left palm	residence 4 left palm day 7 day	Residence 4	Day 7 day	Subject_4
SL346095	Brevundimonas_diminuta	0.1921091800911872	Skin	Left palm	residence 2 left palm day 9 night	Residence 2	Day 9 night	Subject_2
SL346095	Chryseobacterium_taklimakanense	0.03644666207360345	Skin	Left palm	residence 2 left palm day 9 night	Residence 2	Day 9 night	Subject_2
SL346095	Cutibacterium_acnes	24.015998908951538	Skin	Left palm	residence 2 left palm day 9 night	Residence 2	Day 9 night	Subject_2
SL346095	Dermacoccus_nishinomiyaensis	26.561386760220937	Skin	Left palm	residence 2 left palm day 9 night	Residence 2	Day 9 night	Subject_2
SL346095	Gordonia_bronchialis	0.32214146477959177	Skin	Left palm	residence 2 left palm day 9 night	Residence 2	Day 9 night	Subject_2
SL346095	Janibacter_indicus	0.3623503629382123	Skin	Left palm	residence 2 left palm day 9 night	Residence 2	Day 9 night	Subject_2
SL346095	Micrococcus_luteus	4.498928938414546	Skin	Left palm	residence 2 left palm day 9 night	Residence 2	Day 9 night	Subject_2
SL346095	Minor/Unclassified	38.85425802825909	Skin	Left palm	residence 2 left palm day 9 night	Residence 2	Day 9 night	Subject_2
SL346095	Moraxella_osloensis	5.070318543826524	Skin	Left palm	residence 2 left palm day 9 night	Residence 2	Day 9 night	Subject_2
SL346095	Xanthomonas_campestris	0.08606115044476685	Skin	Left palm	residence 2 left palm day 9 night	Residence 2	Day 9 night	Subject_2
SL346100	Brevundimonas_diminuta	0.15251674672081647	Skin	Left palm	residence 4 left palm day 4 night	Residence 4	Day 4 night	Subject_4
SL346100	Chryseobacterium_taklimakanense	0.131064487548139	Skin	Left palm	residence 4 left palm day 4 night	Residence 4	Day 4 night	Subject_4
SL346100	Cutibacterium_acnes	21.995765382812625	Skin	Left palm	residence 4 left palm day 4 night	Residence 4	Day 4 night	Subject_4
SL346100	Dermacoccus_nishinomiyaensis	1.230419303506857	Skin	Left palm	residence 4 left palm day 4 night	Residence 4	Day 4 night	Subject_4
SL346100	Gordonia_bronchialis	0.3542561429131874	Skin	Left palm	residence 4 left palm day 4 night	Residence 4	Day 4 night	Subject_4
SL346100	Janibacter_indicus	0.7198261485407321	Skin	Left palm	residence 4 left palm day 4 night	Residence 4	Day 4 night	Subject_4
SL346100	Micrococcus_luteus	11.515602110549665	Skin	Left palm	residence 4 left palm day 4 night	Residence 4	Day 4 night	Subject_4
SL346100	Minor/Unclassified	54.744989942416844	Skin	Left palm	residence 4 left palm day 4 night	Residence 4	Day 4 night	Subject_4
SL346100	Moraxella_osloensis	3.5337454322115955	Skin	Left palm	residence 4 left palm day 4 night	Residence 4	Day 4 night	Subject_4
SL346100	Xanthomonas_campestris	5.621814302779537	Skin	Left palm	residence 4 left palm day 4 night	Residence 4	Day 4 night	Subject_4
SL346105	Brevundimonas_diminuta	0.18242479458757233	Skin	Right palm	residence 4 right palm day 6 night	Residence 4	Day 6 night	Subject_4
SL346105	Chryseobacterium_taklimakanense	2.725194445850416	Skin	Right palm	residence 4 right palm day 6 night	Residence 4	Day 6 night	Subject_4
SL346105	Cutibacterium_acnes	21.89772401342984	Skin	Right palm	residence 4 right palm day 6 night	Residence 4	Day 6 night	Subject_4
SL346105	Dermacoccus_nishinomiyaensis	0.6864655565116161	Skin	Right palm	residence 4 right palm day 6 night	Residence 4	Day 6 night	Subject_4
SL346105	Gordonia_bronchialis	0.05694184339727691	Skin	Right palm	residence 4 right palm day 6 night	Residence 4	Day 6 night	Subject_4
SL346105	Janibacter_indicus	0.32098328018761285	Skin	Right palm	residence 4 right palm day 6 night	Residence 4	Day 6 night	Subject_4
SL346105	Micrococcus_luteus	7.641806279630848	Skin	Right palm	residence 4 right palm day 6 night	Residence 4	Day 6 night	Subject_4
SL346105	Minor/Unclassified	61.976556832177614	Skin	Right palm	residence 4 right palm day 6 night	Residence 4	Day 6 night	Subject_4
SL346105	Moraxella_osloensis	1.7664625196133017	Skin	Right palm	residence 4 right palm day 6 night	Residence 4	Day 6 night	Subject_4
SL346105	Xanthomonas_campestris	2.7454404346138923	Skin	Right palm	residence 4 right palm day 6 night	Residence 4	Day 6 night	Subject_4
SL346108	Brevundimonas_diminuta	0.3030604007018777	Skin	Left palm	residence 4 left palm day 6 day	Residence 4	Day 6 day	Subject_4
SL346108	Chryseobacterium_taklimakanense	2.9233868400477765	Skin	Left palm	residence 4 left palm day 6 day	Residence 4	Day 6 day	Subject_4
SL346108	Cutibacterium_acnes	39.49564637180672	Skin	Left palm	residence 4 left palm day 6 day	Residence 4	Day 6 day	Subject_4
SL346108	Dermacoccus_nishinomiyaensis	0.7754780841489224	Skin	Left palm	residence 4 left palm day 6 day	Residence 4	Day 6 day	Subject_4
SL346108	Gordonia_bronchialis	0.08811672154861318	Skin	Left palm	residence 4 left palm day 6 day	Residence 4	Day 6 day	Subject_4
SL346108	Janibacter_indicus	0.7691112690081267	Skin	Left palm	residence 4 left palm day 6 day	Residence 4	Day 6 day	Subject_4
SL346108	Micrococcus_luteus	7.5482413583218095	Skin	Left palm	residence 4 left palm day 6 day	Residence 4	Day 6 day	Subject_4
SL346108	Minor/Unclassified	46.00405948133377	Skin	Left palm	residence 4 left palm day 6 day	Residence 4	Day 6 day	Subject_4
SL346108	Moraxella_osloensis	1.82167314808448	Skin	Left palm	residence 4 left palm day 6 day	Residence 4	Day 6 day	Subject_4
SL346108	Xanthomonas_campestris	0.27122632499789895	Skin	Left palm	residence 4 left palm day 6 day	Residence 4	Day 6 day	Subject_4
SL346109	Brevundimonas_diminuta	0.1846912301748641	Skin	Right palm	residence 4 right palm day 8 night	Residence 4	Day 8 night	Subject_4
SL346109	Chryseobacterium_taklimakanense	4.20195338779871	Skin	Right palm	residence 4 right palm day 8 night	Residence 4	Day 8 night	Subject_4
SL346109	Cutibacterium_acnes	16.461585865013138	Skin	Right palm	residence 4 right palm day 8 night	Residence 4	Day 8 night	Subject_4
SL346109	Dermacoccus_nishinomiyaensis	1.309794469473074	Skin	Right palm	residence 4 right palm day 8 night	Residence 4	Day 8 night	Subject_4
SL346109	Gordonia_bronchialis	0.04011063241704848	Skin	Right palm	residence 4 right palm day 8 night	Residence 4	Day 8 night	Subject_4
SL346109	Janibacter_indicus	0.23811129971211503	Skin	Right palm	residence 4 right palm day 8 night	Residence 4	Day 8 night	Subject_4
SL346109	Micrococcus_luteus	5.624786912265284	Skin	Right palm	residence 4 right palm day 8 night	Residence 4	Day 8 night	Subject_4
SL346109	Minor/Unclassified	63.06558270721243	Skin	Right palm	residence 4 right palm day 8 night	Residence 4	Day 8 night	Subject_4
SL346109	Moraxella_osloensis	8.62998488558442	Skin	Right palm	residence 4 right palm day 8 night	Residence 4	Day 8 night	Subject_4
SL346109	Xanthomonas_campestris	0.2433986103489078	Skin	Right palm	residence 4 right palm day 8 night	Residence 4	Day 8 night	Subject_4
SL346113	Brevundimonas_diminuta	0.06232612882516585	Skin	Left palm	residence 4 left palm day 1 night	Residence 4	Day 1 night	Subject_4
SL346113	Chryseobacterium_taklimakanense	0.08800556387759469	Skin	Left palm	residence 4 left palm day 1 night	Residence 4	Day 1 night	Subject_4
SL346113	Cutibacterium_acnes	47.54279905842071	Skin	Left palm	residence 4 left palm day 1 night	Residence 4	Day 1 night	Subject_4
SL346113	Dermacoccus_nishinomiyaensis	1.517761609244597	Skin	Left palm	residence 4 left palm day 1 night	Residence 4	Day 1 night	Subject_4
SL346113	Gordonia_bronchialis	0.14685426920607747	Skin	Left palm	residence 4 left palm day 1 night	Residence 4	Day 1 night	Subject_4
SL346113	Janibacter_indicus	0.42879306655253585	Skin	Left palm	residence 4 left palm day 1 night	Residence 4	Day 1 night	Subject_4
SL346113	Micrococcus_luteus	4.9823453884014555	Skin	Left palm	residence 4 left palm day 1 night	Residence 4	Day 1 night	Subject_4
SL346113	Minor/Unclassified	41.2192381767601	Skin	Left palm	residence 4 left palm day 1 night	Residence 4	Day 1 night	Subject_4
SL346113	Moraxella_osloensis	2.175262144232827	Skin	Left palm	residence 4 left palm day 1 night	Residence 4	Day 1 night	Subject_4
SL346113	Xanthomonas_campestris	1.8366145944789216	Skin	Left palm	residence 4 left palm day 1 night	Residence 4	Day 1 night	Subject_4
SL346115	Brevundimonas_diminuta	0.0744401639218455	Skin	Right palm	residence 4 right palm day 3 day	Residence 4	Day 3 day	Subject_4
SL346115	Chryseobacterium_taklimakanense	0.13122956732614	Skin	Right palm	residence 4 right palm day 3 day	Residence 4	Day 3 day	Subject_4
SL346115	Cutibacterium_acnes	38.03681334704465	Skin	Right palm	residence 4 right palm day 3 day	Residence 4	Day 3 day	Subject_4
SL346115	Dermacoccus_nishinomiyaensis	1.53408131628628	Skin	Right palm	residence 4 right palm day 3 day	Residence 4	Day 3 day	Subject_4
SL346115	Gordonia_bronchialis	0.08384111245836723	Skin	Right palm	residence 4 right palm day 3 day	Residence 4	Day 3 day	Subject_4
SL346115	Janibacter_indicus	0.8455098000092091	Skin	Right palm	residence 4 right palm day 3 day	Residence 4	Day 3 day	Subject_4
SL346115	Micrococcus_luteus	5.472119472625972	Skin	Right palm	residence 4 right palm day 3 day	Residence 4	Day 3 day	Subject_4
SL346115	Minor/Unclassified	50.77759274323515	Skin	Right palm	residence 4 right palm day 3 day	Residence 4	Day 3 day	Subject_4
SL346115	Moraxella_osloensis	1.920095774561417	Skin	Right palm	residence 4 right palm day 3 day	Residence 4	Day 3 day	Subject_4
SL346115	Xanthomonas_campestris	1.1242767025309657	Skin	Right palm	residence 4 right palm day 3 day	Residence 4	Day 3 day	Subject_4
SL346118	Brevundimonas_diminuta	0.05218698097232358	Skin	Right palm	residence 4 right palm day 9 day	Residence 4	Day 9 day	Subject_4
SL346118	Chryseobacterium_taklimakanense	0.3284964735892733	Skin	Right palm	residence 4 right palm day 9 day	Residence 4	Day 9 day	Subject_4
SL346118	Cutibacterium_acnes	26.084612203091808	Skin	Right palm	residence 4 right palm day 9 day	Residence 4	Day 9 day	Subject_4
SL346118	Dermacoccus_nishinomiyaensis	0.6169324016188791	Skin	Right palm	residence 4 right palm day 9 day	Residence 4	Day 9 day	Subject_4
SL346118	Gordonia_bronchialis	0.07384132992349518	Skin	Right palm	residence 4 right palm day 9 day	Residence 4	Day 9 day	Subject_4
SL346118	Janibacter_indicus	0.7492404737105377	Skin	Right palm	residence 4 right palm day 9 day	Residence 4	Day 9 day	Subject_4
SL346118	Micrococcus_luteus	2.8947533677926205	Skin	Right palm	residence 4 right palm day 9 day	Residence 4	Day 9 day	Subject_4
SL346118	Minor/Unclassified	66.48881228061437	Skin	Right palm	residence 4 right palm day 9 day	Residence 4	Day 9 day	Subject_4
SL346118	Moraxella_osloensis	0.6671704911855972	Skin	Right palm	residence 4 right palm day 9 day	Residence 4	Day 9 day	Subject_4
SL346118	Xanthomonas_campestris	2.043953997501088	Skin	Right palm	residence 4 right palm day 9 day	Residence 4	Day 9 day	Subject_4
SL346126	Brevundimonas_diminuta	0.07296676673764632	Skin	Left palm	residence 4 left palm day 9 day	Residence 4	Day 9 day	Subject_4
SL346126	Chryseobacterium_taklimakanense	0.23630740469610295	Skin	Left palm	residence 4 left palm day 9 day	Residence 4	Day 9 day	Subject_4
SL346126	Cutibacterium_acnes	42.27613390593964	Skin	Left palm	residence 4 left palm day 9 day	Residence 4	Day 9 day	Subject_4
SL346126	Dermacoccus_nishinomiyaensis	1.0038891763578135	Skin	Left palm	residence 4 left palm day 9 day	Residence 4	Day 9 day	Subject_4
SL346126	Gordonia_bronchialis	0.10038891763578138	Skin	Left palm	residence 4 left palm day 9 day	Residence 4	Day 9 day	Subject_4
SL346126	Janibacter_indicus	1.2328045229857238	Skin	Left palm	residence 4 left palm day 9 day	Residence 4	Day 9 day	Subject_4
SL346126	Micrococcus_luteus	3.8090559864939944	Skin	Left palm	residence 4 left palm day 9 day	Residence 4	Day 9 day	Subject_4
SL346126	Minor/Unclassified	50.43434302487784	Skin	Left palm	residence 4 left palm day 9 day	Residence 4	Day 9 day	Subject_4
SL346126	Moraxella_osloensis	0.717029632614714	Skin	Left palm	residence 4 left palm day 9 day	Residence 4	Day 9 day	Subject_4
SL346126	Xanthomonas_campestris	0.11708066166073317	Skin	Left palm	residence 4 left palm day 9 day	Residence 4	Day 9 day	Subject_4
SL346128	Brevundimonas_diminuta	0.20004619934867976	Skin	Left palm	residence 4 left palm day 5 day	Residence 4	Day 5 day	Subject_4
SL346128	Chryseobacterium_taklimakanense	0.2136342430780241	Skin	Left palm	residence 4 left palm day 5 day	Residence 4	Day 5 day	Subject_4
SL346128	Cutibacterium_acnes	23.036565425675665	Skin	Left palm	residence 4 left palm day 5 day	Residence 4	Day 5 day	Subject_4
SL346128	Dermacoccus_nishinomiyaensis	1.3932274170487675	Skin	Left palm	residence 4 left palm day 5 day	Residence 4	Day 5 day	Subject_4
SL346128	Gordonia_bronchialis	0.08937913208635352	Skin	Left palm	residence 4 left palm day 5 day	Residence 4	Day 5 day	Subject_4
SL346128	Janibacter_indicus	0.6227853375949465	Skin	Left palm	residence 4 left palm day 5 day	Residence 4	Day 5 day	Subject_4
SL346128	Micrococcus_luteus	39.021691047139946	Skin	Left palm	residence 4 left palm day 5 day	Residence 4	Day 5 day	Subject_4
SL346128	Minor/Unclassified	32.85498386797252	Skin	Left palm	residence 4 left palm day 5 day	Residence 4	Day 5 day	Subject_4
SL346128	Moraxella_osloensis	2.435279392825815	Skin	Left palm	residence 4 left palm day 5 day	Residence 4	Day 5 day	Subject_4
SL346128	Xanthomonas_campestris	0.1324079372292771	Skin	Left palm	residence 4 left palm day 5 day	Residence 4	Day 5 day	Subject_4
SL346129	Brevundimonas_diminuta	0.47165373914455416	Skin	Left palm	residence 4 left palm day 4 day	Residence 4	Day 4 day	Subject_4
SL346129	Chryseobacterium_taklimakanense	0.2070894969413384	Skin	Left palm	residence 4 left palm day 4 day	Residence 4	Day 4 day	Subject_4
SL346129	Cutibacterium_acnes	15.279648141155912	Skin	Left palm	residence 4 left palm day 4 day	Residence 4	Day 4 day	Subject_4
SL346129	Dermacoccus_nishinomiyaensis	0.976555200884544	Skin	Left palm	residence 4 left palm day 4 day	Residence 4	Day 4 day	Subject_4
SL346129	Gordonia_bronchialis	0.10451125203449	Skin	Left palm	residence 4 left palm day 4 day	Residence 4	Day 4 day	Subject_4
SL346129	Janibacter_indicus	1.0473032617562272	Skin	Left palm	residence 4 left palm day 4 day	Residence 4	Day 4 day	Subject_4
SL346129	Micrococcus_luteus	26.70178725839022	Skin	Left palm	residence 4 left palm day 4 day	Residence 4	Day 4 day	Subject_4
SL346129	Minor/Unclassified	53.620844517927345	Skin	Left palm	residence 4 left palm day 4 day	Residence 4	Day 4 day	Subject_4
SL346129	Moraxella_osloensis	1.4019456361075422	Skin	Left palm	residence 4 left palm day 4 day	Residence 4	Day 4 day	Subject_4
SL346129	Xanthomonas_campestris	0.18866149565782164	Skin	Left palm	residence 4 left palm day 4 day	Residence 4	Day 4 day	Subject_4
SL346137	Brevundimonas_diminuta	0.2708307263268918	Skin	Right palm	residence 4 right palm day 4 day	Residence 4	Day 4 day	Subject_4
SL346137	Chryseobacterium_taklimakanense	0.2386528182484492	Skin	Right palm	residence 4 right palm day 4 day	Residence 4	Day 4 day	Subject_4
SL346137	Cutibacterium_acnes	32.76485695728085	Skin	Right palm	residence 4 right palm day 4 day	Residence 4	Day 4 day	Subject_4
SL346137	Dermacoccus_nishinomiyaensis	0.5637092785593831	Skin	Right palm	residence 4 right palm day 4 day	Residence 4	Day 4 day	Subject_4
SL346137	Gordonia_bronchialis	0.07299618036313366	Skin	Right palm	residence 4 right palm day 4 day	Residence 4	Day 4 day	Subject_4
SL346137	Janibacter_indicus	1.1059666183998045	Skin	Right palm	residence 4 right palm day 4 day	Residence 4	Day 4 day	Subject_4
SL346137	Micrococcus_luteus	17.634387457766497	Skin	Right palm	residence 4 right palm day 4 day	Residence 4	Day 4 day	Subject_4
SL346137	Minor/Unclassified	46.231311488109064	Skin	Right palm	residence 4 right palm day 4 day	Residence 4	Day 4 day	Subject_4
SL346137	Moraxella_osloensis	0.9635495807933642	Skin	Right palm	residence 4 right palm day 4 day	Residence 4	Day 4 day	Subject_4
SL346137	Xanthomonas_campestris	0.15373889415255904	Skin	Right palm	residence 4 right palm day 4 day	Residence 4	Day 4 day	Subject_4
SL346139	Brevundimonas_diminuta	0.09911138276364662	Skin	Right palm	residence 4 right palm day 2 night	Residence 4	Day 2 night	Subject_4
SL346139	Chryseobacterium_taklimakanense	0.10606986694249848	Skin	Right palm	residence 4 right palm day 2 night	Residence 4	Day 2 night	Subject_4
SL346139	Cutibacterium_acnes	29.918472894823452	Skin	Right palm	residence 4 right palm day 2 night	Residence 4	Day 2 night	Subject_4
SL346139	Dermacoccus_nishinomiyaensis	1.1829423104048145	Skin	Right palm	residence 4 right palm day 2 night	Residence 4	Day 2 night	Subject_4
SL346139	Gordonia_bronchialis	0.09158869716488786	Skin	Right palm	residence 4 right palm day 2 night	Residence 4	Day 2 night	Subject_4
SL346139	Janibacter_indicus	0.6569185199116084	Skin	Right palm	residence 4 right palm day 2 night	Residence 4	Day 2 night	Subject_4
SL346139	Micrococcus_luteus	12.19671822840754	Skin	Right palm	residence 4 right palm day 2 night	Residence 4	Day 2 night	Subject_4
SL346139	Minor/Unclassified	47.94207532088955	Skin	Right palm	residence 4 right palm day 2 night	Residence 4	Day 2 night	Subject_4
SL346139	Moraxella_osloensis	2.32921152851568	Skin	Right palm	residence 4 right palm day 2 night	Residence 4	Day 2 night	Subject_4
SL346139	Xanthomonas_campestris	5.476891250176313	Skin	Right palm	residence 4 right palm day 2 night	Residence 4	Day 2 night	Subject_4
SL346144	Brevundimonas_diminuta	0.16067202102743575	Skin	Right palm	residence 4 right palm day 3 night	Residence 4	Day 3 night	Subject_4
SL346144	Chryseobacterium_taklimakanense	0.1178261487534529	Skin	Right palm	residence 4 right palm day 3 night	Residence 4	Day 3 night	Subject_4
